raw_x,raw_y,sig_x,sig_y,,Value,Standard Error,t_Value,Prob_t,Dependency,0~1,"Normalize to [0, 1] of A","Normalize to [0, 1] of B",-4~4,adj4_x,adj4_y,sig4_x,sig4_y,,Value,Standard Error,t_Value,Prob_t,Dependency,-6~6,adj6_x,adj6_y,sig6_x,sig6_y,,Value,Standard Error,t_Value,Prob_t,Dependency,,,,,,,,
,,0.0169189189189189,1.42390901288927,,,,,,,,,,,,,-1.69369369369369,-3.6743526683854,,,,,,,,,,-2.54054054054054,-5.51152900257809,,,,,,,,,,,,,,
,,0.0169429429429429,1.42408819541663,,,,,,,,,,,,,-1.68568568568569,-3.66837966859843,,,,,,,,,,-2.52852852852853,-5.50256950289764,,,,,,,,,,,,,,
,,0.016966966966967,1.42426979837704,,,,,,,,,,,,,-1.67767767767768,-3.66232598434802,,,,,,,,,,-2.51651651651652,-5.49348897652203,,,,,,,,,,,,,,
,,0.016990990990991,1.42445385010619,,,,,,,,,,,,,-1.66966966966967,-3.65619067107165,,,,,,,,,,-2.5045045045045,-5.48428600660748,,,,,,,,,,,,,,
,,0.017015015015015,1.42464037914548,,,,,,,,,,,,,-1.66166166166166,-3.64997277734965,,,,,,,,,,-2.49249249249249,-5.47495916602448,,,,,,,,,,,,,,
,,0.017039039039039,1.42482941423965,,,,,,,,,,,,,-1.65365365365365,-3.64367134498446,,,,,,,,,,-2.48048048048048,-5.46550701747669,,,,,,,,,,,,,,
,,0.0170630630630631,1.42502098433421,,,,,,,,,,,,,-1.64564564564565,-3.6372854090849,,,,,,,,,,-2.46846846846847,-5.45592811362735,,,,,,,,,,,,,,
,,0.0170870870870871,1.42521511857283,,,,,,,,,,,,,-1.63763763763764,-3.63081399815558,,,,,,,,,,-2.45645645645646,-5.44622099723336,,,,,,,,,,,,,,
,,0.0171111111111111,1.42541184629442,,,,,,,,,,,,,-1.62962962962963,-3.62425613419151,,,,,,,,,,-2.44444444444444,-5.43638420128726,,,,,,,,,,,,,,
,,0.0171351351351351,1.4256111970302,,,,,,,,,,,,,-1.62162162162162,-3.61761083277813,,,,,,,,,,-2.43243243243243,-5.42641624916719,,,,,,,,,,,,,,
,,0.0171591591591592,1.42581320050048,,,,,,,,,,,,,-1.61361361361361,-3.6108771031968,,,,,,,,,,-2.42042042042042,-5.41631565479519,,,,,,,,,,,,,,
,,0.0171831831831832,1.42601788661136,,,,,,,,,,,,,-1.60560560560561,-3.60405394853594,,,,,,,,,,-2.40840840840841,-5.40608092280392,,,,,,,,,,,,,,
,,0.0172072072072072,1.42622528545122,,,,,,,,,,,,,-1.5975975975976,-3.59714036580796,,,,,,,,,,-2.3963963963964,-5.39571054871194,,,,,,,,,,,,,,
,,0.0172312312312312,1.42643542728702,,,,,,,,,,,,,-1.58958958958959,-3.59013534607196,,,,,,,,,,-2.38438438438438,-5.38520301910793,,,,,,,,,,,,,,
,,0.0172552552552553,1.42664834256047,,,,,,,,,,,,,-1.58158158158158,-3.58303787456259,,,,,,,,,,-2.37237237237237,-5.37455681184389,,,,,,,,,,,,,,
,,0.0172792792792793,1.42686406188391,,,,,,,,,,,,,-1.57357357357357,-3.57584693082499,,,,,,,,,,-2.36036036036036,-5.36377039623748,,,,,,,,,,,,,,
,,0.0173033033033033,1.42708261603618,,,,,,,,,,,,,-1.56556556556557,-3.56856148885594,,,,,,,,,,-2.34834834834835,-5.35284223328391,,,,,,,,,,,,,,
,,0.0173273273273273,1.4273040359581,,,,,,,,,,,,,-1.55755755755756,-3.56118051725156,,,,,,,,,,-2.33633633633634,-5.34177077587734,,,,,,,,,,,,,,
,,0.0173513513513514,1.42752835274788,,,,,,,,,,,,,-1.54954954954955,-3.55370297936143,,,,,,,,,,-2.32432432432432,-5.33055446904215,,,,,,,,,,,,,,
,,0.0173753753753754,1.42775559765631,,,,,,,,,,,,,-1.54154154154154,-3.54612783344944,,,,,,,,,,-2.31231231231231,-5.31919175017416,,,,,,,,,,,,,,
,,0.0173993993993994,1.4279858020817,,,,,,,,,,,,,-1.53353353353353,-3.53845403286138,,,,,,,,,,-2.3003003003003,-5.30768104929208,,,,,,,,,,,,,,
,,0.0174234234234234,1.42821899756467,,,,,,,,,,,,,-1.52552552552553,-3.53068052619957,,,,,,,,,,-2.28828828828829,-5.29602078929936,,,,,,,,,,,,,,
,,0.0174474474474474,1.42845521578269,,,,,,,,,,,,,-1.51751751751752,-3.52280625750442,,,,,,,,,,-2.27627627627628,-5.28420938625663,,,,,,,,,,,,,,
,,0.0174714714714715,1.42869448854441,,,,,,,,,,,,,-1.50950950950951,-3.51483016644328,,,,,,,,,,-2.26426426426426,-5.27224524966492,,,,,,,,,,,,,,
,,0.0174954954954955,1.42893684778379,,,,,,,,,,,,,-1.5015015015015,-3.50675118850657,,,,,,,,,,-2.25225225225225,-5.26012678275985,,,,,,,,,,,,,,
,,0.0175195195195195,1.42918232555398,,,,,,,,,,,,,-1.49349349349349,-3.49856825521135,,,,,,,,,,-2.24024024024024,-5.24785238281702,,,,,,,,,,,,,,
,,0.0175435435435435,1.42943095402099,,,,,,,,,,,,,-1.48548548548549,-3.49028029431248,,,,,,,,,,-2.22822822822823,-5.23542044146873,,,,,,,,,,,,,,
,,0.0175675675675676,1.42968276545714,,,,,,,,,,,,,-1.47747747747748,-3.48188623002151,,,,,,,,,,-2.21621621621622,-5.22282934503226,,,,,,,,,,,,,,
,,0.0175915915915916,1.42993779223423,,,,,,,,,,,,,-1.46946946946947,-3.4733849832333,,,,,,,,,,-2.2042042042042,-5.21007747484994,,,,,,,,,,,,,,
,,0.0176156156156156,1.43019606681652,,,,,,,,,,,,,-1.46146146146146,-3.46477547176071,,,,,,,,,,-2.19219219219219,-5.19716320764106,,,,,,,,,,,,,,
,,0.0176396396396396,1.43045762175344,,,,,,,,,,,,,-1.45345345345345,-3.45605661057728,,,,,,,,,,-2.18018018018018,-5.18408491586592,,,,,,,,,,,,,,
,,0.0176636636636637,1.4307224896721,,,,,,,,,,,,,-1.44544544544545,-3.44722731206812,,,,,,,,,,-2.16816816816817,-5.17084096810218,,,,,,,,,,,,,,
,,0.0176876876876877,1.43099070326943,,,,,,,,,,,,,-1.43743743743744,-3.43828648628911,,,,,,,,,,-2.15615615615616,-5.15742972943366,,,,,,,,,,,,,,
,,0.0177117117117117,1.43126229530427,,,,,,,,,,,,,-1.42942942942943,-3.42923304123449,,,,,,,,,,-2.14414414414414,-5.14384956185173,,,,,,,,,,,,,,
,,0.0177357357357357,1.43153729858896,,,,,,,,,,,,,-1.42142142142142,-3.42006588311306,,,,,,,,,,-2.13213213213213,-5.13009882466959,,,,,,,,,,,,,,
,,0.0177597597597598,1.43181574598091,,,,,,,,,,,,,-1.41341341341341,-3.41078391663291,,,,,,,,,,-2.12012012012012,-5.11617587494936,,,,,,,,,,,,,,
,,0.0177837837837838,1.43209767037371,,,,,,,,,,,,,-1.40540540540541,-3.40138604529498,,,,,,,,,,-2.10810810810811,-5.10207906794247,,,,,,,,,,,,,,
,,0.0178078078078078,1.4323831046881,,,,,,,,,,,,,-1.3973973973974,-3.39187117169545,,,,,,,,,,-2.0960960960961,-5.08780675754318,,,,,,,,,,,,,,
,,0.0178318318318318,1.43267208186264,,,,,,,,,,,,,-1.38938938938939,-3.38223819783707,,,,,,,,,,-2.08408408408408,-5.07335729675561,,,,,,,,,,,,,,
,,0.0178558558558559,1.43296463484405,,,,,,,,,,,,,-1.38138138138138,-3.37248602544949,,,,,,,,,,-2.07207207207207,-5.05872903817424,,,,,,,,,,,,,,
,,0.0178798798798799,1.43326079657738,,,,,,,,,,,,,-1.37337337337337,-3.36261355631883,,,,,,,,,,-2.06006006006006,-5.04392033447825,,,,,,,,,,,,,,
,,0.0179039039039039,1.43356059999582,,,,,,,,,,,,,-1.36536536536537,-3.35261969262636,,,,,,,,,,-2.04804804804805,-5.02892953893955,,,,,,,,,,,,,,
,,0.0179279279279279,1.43386407801028,,,,,,,,,,,,,-1.35735735735736,-3.34250333729655,,,,,,,,,,-2.03603603603604,-5.01375500594482,,,,,,,,,,,,,,
,,0.017951951951952,1.43417126349861,,,,,,,,,,,,,-1.34934934934935,-3.33226339435446,,,,,,,,,,-2.02402402402402,-4.99839509153169,,,,,,,,,,,,,,
,,0.017975975975976,1.43448218929468,,,,,,,,,,,,,-1.34134134134134,-3.32189876929261,,,,,,,,,,-2.01201201201201,-4.98284815393892,,,,,,,,,,,,,,
,,0.018,1.43479688817704,,,,,,,,,,,,,-1.33333333333333,-3.31140836944735,,,,,,,,,,-2,-4.96711255417103,,,,,,,,,,,,,,
,,0.018,1.43479688817704,,,,,,,,,,,,,-1.33333333333333,-3.31140836944735,,,,,,,,,,-2,-4.96711255417103,,,,,,,,,,,,,,
,,0.018024024024024,1.43511539285734,,,,,,,,,,,,,-1.32532532532533,-3.30079110438481,,,,,,,,,,-1.98798798798799,-4.95118665657721,,,,,,,,,,,,,,
,,0.018048048048048,1.43543773596846,,,,,,,,,,,,,-1.31731731731732,-3.29004588629644,,,,,,,,,,-1.97597597597598,-4.93506882944467,,,,,,,,,,,,,,
,,0.0180720720720721,1.43576395005241,,,,,,,,,,,,,-1.30930930930931,-3.27917163040435,,,,,,,,,,-1.96396396396396,-4.91875744560653,,,,,,,,,,,,,,
,,0.0180960960960961,1.43609406754778,,,,,,,,,,,,,-1.3013013013013,-3.26816725537618,,,,,,,,,,-1.95195195195195,-4.90225088306427,,,,,,,,,,,,,,
,,0.0181201201201201,1.43642812077711,,,,,,,,,,,,,-1.29329329329329,-3.25703168374989,,,,,,,,,,-1.93993993993994,-4.88554752562484,,,,,,,,,,,,,,
,,0.0181441441441441,1.43676614193376,,,,,,,,,,,,,-1.28528528528529,-3.24576384236824,,,,,,,,,,-1.92792792792793,-4.86864576355236,,,,,,,,,,,,,,
,,0.0181681681681682,1.43710816306864,,,,,,,,,,,,,-1.27727727727728,-3.23436266282307,,,,,,,,,,-1.91591591591592,-4.85154399423461,,,,,,,,,,,,,,
,,0.0181921921921922,1.43745421607657,,,,,,,,,,,,,-1.26926926926927,-3.22282708190942,,,,,,,,,,-1.9039039039039,-4.83424062286414,,,,,,,,,,,,,,
,,0.0182162162162162,1.43780433268237,,,,,,,,,,,,,-1.26126126126126,-3.21115604208942,,,,,,,,,,-1.89189189189189,-4.81673406313413,,,,,,,,,,,,,,
,,0.0182402402402402,1.43815854442664,,,,,,,,,,,,,-1.25325325325325,-3.19934849196599,,,,,,,,,,-1.87987987987988,-4.79902273794899,,,,,,,,,,,,,,
,,0.0182642642642643,1.43851688265124,,,,,,,,,,,,,-1.24524524524525,-3.18740338676632,,,,,,,,,,-1.86786786786787,-4.78110508014949,,,,,,,,,,,,,,
,,0.0182882882882883,1.43887937848456,,,,,,,,,,,,,-1.23723723723724,-3.17531968883513,,,,,,,,,,-1.85585585585586,-4.7629795332527,,,,,,,,,,,,,,
,,0.0183123123123123,1.43924606282633,,,,,,,,,,,,,-1.22922922922923,-3.16309636813759,,,,,,,,,,-1.84384384384384,-4.74464455220638,,,,,,,,,,,,,,
,,0.0183363363363363,1.43961696633234,,,,,,,,,,,,,-1.22122122122122,-3.15073240277196,,,,,,,,,,-1.83183183183183,-4.72609860415794,,,,,,,,,,,,,,
,,0.0183603603603604,1.43999211939872,,,,,,,,,,,,,-1.21321321321321,-3.13822677949186,,,,,,,,,,-1.81981981981982,-4.7073401692378,,,,,,,,,,,,,,
,,0.0183843843843844,1.44037155214598,,,,,,,,,,,,,-1.20520520520521,-3.12557849423802,,,,,,,,,,-1.80780780780781,-4.68836774135703,,,,,,,,,,,,,,
,,0.0184084084084084,1.4407552944028,,,,,,,,,,,,,-1.1971971971972,-3.11278655267954,,,,,,,,,,-1.7957957957958,-4.66917982901931,,,,,,,,,,,,,,
,,0.0184324324324324,1.44114337568953,,,,,,,,,,,,,-1.18918918918919,-3.09984997076453,,,,,,,,,,-1.78378378378378,-4.6497749561468,,,,,,,,,,,,,,
,,0.0184564564564565,1.44153582520132,,,,,,,,,,,,,-1.18118118118118,-3.08676777528004,,,,,,,,,,-1.77177177177177,-4.63015166292006,,,,,,,,,,,,,,
,,0.0184804804804805,1.44193267179112,,,,,,,,,,,,,-1.17317317317317,-3.07353900442105,,,,,,,,,,-1.75975975975976,-4.61030850663157,,,,,,,,,,,,,,
,,0.0185045045045045,1.44233394395233,,,,,,,,,,,,,-1.16516516516517,-3.06016270836861,,,,,,,,,,-1.74774774774775,-4.59024406255291,,,,,,,,,,,,,,
,,0.0185285285285285,1.44273966980113,,,,,,,,,,,,,-1.15715715715716,-3.0466379498768,,,,,,,,,,-1.73573573573574,-4.56995692481521,,,,,,,,,,,,,,
,,0.0185525525525526,1.4431498770587,,,,,,,,,,,,,-1.14914914914915,-3.03296380486844,,,,,,,,,,-1.72372372372372,-4.54944570730266,,,,,,,,,,,,,,
,,0.0185765765765766,1.44356459303302,,,,,,,,,,,,,-1.14114114114114,-3.01913936303932,,,,,,,,,,-1.71171171171171,-4.52870904455898,,,,,,,,,,,,,,
,,0.0186006006006006,1.44398384460053,,,,,,,,,,,,,-1.13313313313313,-3.00516372847088,,,,,,,,,,-1.6996996996997,-4.50774559270632,,,,,,,,,,,,,,
,,0.0186246246246246,1.44440765818749,,,,,,,,,,,,,-1.12512512512513,-2.99103602025104,,,,,,,,,,-1.68768768768769,-4.48655403037655,,,,,,,,,,,,,,
,,0.0186486486486486,1.44483605975113,,,,,,,,,,,,,-1.11711711711712,-2.97675537310295,,,,,,,,,,-1.67567567567568,-4.46513305965442,,,,,,,,,,,,,,
,,0.0186726726726727,1.44526907476053,,,,,,,,,,,,,-1.10910910910911,-2.96232093802158,,,,,,,,,,-1.66366366366366,-4.44348140703237,,,,,,,,,,,,,,
,,0.0186966966966967,1.44570672817732,,,,,,,,,,,,,-1.1011011011011,-2.94773188291773,,,,,,,,,,-1.65165165165165,-4.4215978243766,,,,,,,,,,,,,,
,,0.0187207207207207,1.44614904443616,,,,,,,,,,,,,-1.09309309309309,-2.93298739326932,,,,,,,,,,-1.63963963963964,-4.39948108990398,,,,,,,,,,,,,,
,,0.0187447447447447,1.44659604742495,,,,,,,,,,,,,-1.08508508508509,-2.91808667277963,,,,,,,,,,-1.62762762762763,-4.37713000916944,,,,,,,,,,,,,,
,,0.0187687687687688,1.44704776046491,,,,,,,,,,,,,-1.07707707707708,-2.90302894404222,,,,,,,,,,-1.61561561561562,-4.35454341606333,,,,,,,,,,,,,,
,,0.0187927927927928,1.44750420629044,,,,,,,,,,,,,-1.06906906906907,-2.88781344921228,,,,,,,,,,-1.6036036036036,-4.33172017381842,,,,,,,,,,,,,,
,,0.0188168168168168,1.4479654070288,,,,,,,,,,,,,-1.06106106106106,-2.8724394506839,,,,,,,,,,-1.59159159159159,-4.30865917602585,,,,,,,,,,,,,,
,,0.0188408408408408,1.44843138417959,,,,,,,,,,,,,-1.05305305305305,-2.8569062317732,,,,,,,,,,-1.57957957957958,-4.2853593476598,,,,,,,,,,,,,,
,,0.0188648648648649,1.44890215859417,,,,,,,,,,,,,-1.04504504504505,-2.8412130974067,,,,,,,,,,-1.56756756756757,-4.26181964611005,,,,,,,,,,,,,,
,,0.0188888888888889,1.44937775045478,,,,,,,,,,,,,-1.03703703703704,-2.82535937481475,,,,,,,,,,-1.55555555555556,-4.23803906222212,,,,,,,,,,,,,,
,,0.0189129129129129,1.44985817925363,,,,,,,,,,,,,-1.02902902902903,-2.80934441422948,,,,,,,,,,-1.54354354354354,-4.21401662134423,,,,,,,,,,,,,,
,,0.0189369369369369,1.45034346377188,,,,,,,,,,,,,-1.02102102102102,-2.79316758958701,,,,,,,,,,-1.53153153153153,-4.18975138438052,,,,,,,,,,,,,,
,,0.018960960960961,1.45083362205837,,,,,,,,,,,,,-1.01301301301301,-2.77682829923333,,,,,,,,,,-1.51951951951952,-4.16524244885,,,,,,,,,,,,,,
,,0.018984984984985,1.45132867140845,,,,,,,,,,,,,-1.00500500500501,-2.76032596663358,,,,,,,,,,-1.50750750750751,-4.14048894995037,,,,,,,,,,,,,,
,,0.019009009009009,1.45182862834253,,,,,,,,,,,,,-0.996996996996997,-2.74366004108413,,,,,,,,,,-1.4954954954955,-4.11549006162619,,,,,,,,,,,,,,
,,0.019033033033033,1.45233350858469,,,,,,,,,,,,,-0.988988988988989,-2.72682999842705,,,,,,,,,,-1.48348348348348,-4.09024499764058,,,,,,,,,,,,,,
,,0.0190570570570571,1.45284332704118,,,,,,,,,,,,,-0.980980980980981,-2.7098353417665,,,,,,,,,,-1.47147147147147,-4.06475301264975,,,,,,,,,,,,,,
,,0.0190810810810811,1.45335809777891,,,,,,,,,,,,,-0.972972972972973,-2.6926756021864,,,,,,,,,,-1.45945945945946,-4.03901340327961,,,,,,,,,,,,,,
,,0.0191051051051051,1.45387783400385,,,,,,,,,,,,,-0.964964964964965,-2.67535033946907,,,,,,,,,,-1.44744744744745,-4.01302550920361,,,,,,,,,,,,,,
,,0.0191291291291291,1.45440254803951,,,,,,,,,,,,,-0.956956956956957,-2.65785914281404,,,,,,,,,,-1.43543543543544,-3.98678871422106,,,,,,,,,,,,,,
,,0.0191531531531532,1.45493225130534,,,,,,,,,,,,,-0.948948948948949,-2.64020163155667,,,,,,,,,,-1.42342342342342,-3.960302447335,,,,,,,,,,,,,,
,,0.0191771771771772,1.45546695429524,,,,,,,,,,,,,-0.940940940940941,-2.62237745588588,,,,,,,,,,-1.41141141141141,-3.93356618382882,,,,,,,,,,,,,,
,,0.0192012012012012,1.45600666655606,,,,,,,,,,,,,-0.932932932932933,-2.60438629756048,,,,,,,,,,-1.3993993993994,-3.90657944634071,,,,,,,,,,,,,,
,,0.0192252252252252,1.45655139666614,,,,,,,,,,,,,-0.924924924924925,-2.58622787062336,,,,,,,,,,-1.38738738738739,-3.87934180593504,,,,,,,,,,,,,,
,,0.0192492492492492,1.45710115221401,,,,,,,,,,,,,-0.916916916916917,-2.56790192211308,,,,,,,,,,-1.37537537537538,-3.85185288316962,,,,,,,,,,,,,,
,,0.0192732732732733,1.45765593977713,,,,,,,,,,,,,-0.908908908908909,-2.54940823277206,,,,,,,,,,-1.36336336336336,-3.82411234915809,,,,,,,,,,,,,,
,,0.0192972972972973,1.45821576490075,,,,,,,,,,,,,-0.900900900900901,-2.53074661775079,,,,,,,,,,-1.35135135135135,-3.79611992662619,,,,,,,,,,,,,,
,,0.0193213213213213,1.45878063207694,,,,,,,,,,,,,-0.892892892892893,-2.51191692730739,,,,,,,,,,-1.33933933933934,-3.76787539096108,,,,,,,,,,,,,,
,,0.0193453453453453,1.45935054472376,,,,,,,,,,,,,-0.884884884884885,-2.49291904750176,,,,,,,,,,-1.32732732732733,-3.73937857125264,,,,,,,,,,,,,,
,,0.0193693693693694,1.45992550516461,,,,,,,,,,,,,-0.876876876876877,-2.47375290088372,,,,,,,,,,-1.31531531531532,-3.71062935132558,,,,,,,,,,,,,,
,,0.0193933933933934,1.46050551460783,,,,,,,,,,,,,-0.868868868868869,-2.45441844717432,,,,,,,,,,-1.3033033033033,-3.68162767076148,,,,,,,,,,,,,,
,,0.0194174174174174,1.46109057312642,,,,,,,,,,,,,-0.860860860860861,-2.43491568393967,,,,,,,,,,-1.29129129129129,-3.6523735259095,,,,,,,,,,,,,,
,,0.0194414414414414,1.46168067963812,,,,,,,,,,,,,-0.852852852852853,-2.41524464725646,,,,,,,,,,-1.27927927927928,-3.62286697088468,,,,,,,,,,,,,,
,,0.0194654654654655,1.46227583188571,,,,,,,,,,,,,-0.844844844844845,-2.39540541236853,,,,,,,,,,-1.26726726726727,-3.5931081185528,,,,,,,,,,,,,,
,,0.0194894894894895,1.46287602641761,,,,,,,,,,,,,-0.836836836836837,-2.37539809433365,,,,,,,,,,-1.25525525525526,-3.56309714150047,,,,,,,,,,,,,,
,,0.0195135135135135,1.46348125856877,,,,,,,,,,,,,-0.828828828828829,-2.35522284865968,,,,,,,,,,-1.24324324324324,-3.53283427298951,,,,,,,,,,,,,,
,,0.0195375375375375,1.46409152244196,,,,,,,,,,,,,-0.820820820820821,-2.33487987192948,,,,,,,,,,-1.23123123123123,-3.50231980789422,,,,,,,,,,,,,,
,,0.0195615615615616,1.46470681088934,,,,,,,,,,,,,-0.812812812812813,-2.31436940241365,,,,,,,,,,-1.21921921921922,-3.47155410362048,,,,,,,,,,,,,,
,,0.0195855855855856,1.46532711549454,,,,,,,,,,,,,-0.804804804804805,-2.29369172067036,,,,,,,,,,-1.20720720720721,-3.44053758100554,,,,,,,,,,,,,,
,,0.0196096096096096,1.465952426555,,,,,,,,,,,,,-0.796796796796797,-2.27284715013138,,,,,,,,,,-1.1951951951952,-3.40927072519708,,,,,,,,,,,,,,
,,0.0196336336336336,1.46658273306486,,,,,,,,,,,,,-0.788788788788789,-2.25183605767366,,,,,,,,,,-1.18318318318318,-3.37775408651049,,,,,,,,,,,,,,
,,0.0196576576576577,1.4672180226983,,,,,,,,,,,,,-0.780780780780781,-2.23065885417544,,,,,,,,,,-1.17117117117117,-3.34598828126316,,,,,,,,,,,,,,
,,0.0196816816816817,1.46785828179331,,,,,,,,,,,,,-0.772772772772773,-2.20931599505627,,,,,,,,,,-1.15915915915916,-3.31397399258441,,,,,,,,,,,,,,
,,0.0197057057057057,1.46850349533598,,,,,,,,,,,,,-0.764764764764765,-2.18780798079993,,,,,,,,,,-1.14714714714715,-3.2817119711999,,,,,,,,,,,,,,
,,0.0197297297297297,1.46915364694541,,,,,,,,,,,,,-0.756756756756757,-2.16613535745957,,,,,,,,,,-1.13513513513514,-3.24920303618936,,,,,,,,,,,,,,
,,0.0197537537537538,1.46980871885907,,,,,,,,,,,,,-0.748748748748749,-2.14429871714418,,,,,,,,,,-1.12312312312312,-3.21644807571627,,,,,,,,,,,,,,
,,0.0197777777777778,1.47046869191881,,,,,,,,,,,,,-0.740740740740741,-2.12229869848556,,,,,,,,,,-1.11111111111111,-3.18344804772834,,,,,,,,,,,,,,
,,0.0198018018018018,1.47113354555743,,,,,,,,,,,,,-0.732732732732733,-2.10013598708499,,,,,,,,,,-1.0990990990991,-3.15020398062749,,,,,,,,,,,,,,
,,0.0198258258258258,1.47180325778598,,,,,,,,,,,,,-0.724724724724725,-2.07781131593881,,,,,,,,,,-1.08708708708709,-3.11671697390821,,,,,,,,,,,,,,
,,0.0198498498498498,1.47247780518157,,,,,,,,,,,,,-0.716716716716717,-2.055325465842,,,,,,,,,,-1.07507507507508,-3.082988198763,,,,,,,,,,,,,,
,,0.0198738738738739,1.47315716287601,,,,,,,,,,,,,-0.708708708708709,-2.0326792657691,,,,,,,,,,-1.06306306306306,-3.04901889865365,,,,,,,,,,,,,,
,,0.0198978978978979,1.47384130454505,,,,,,,,,,,,,-0.700700700700701,-2.00987359323153,,,,,,,,,,-1.05105105105105,-3.01481038984729,,,,,,,,,,,,,,
,,0.0199219219219219,1.4745302023984,,,,,,,,,,,,,-0.692692692692693,-1.98690937461059,,,,,,,,,,-1.03903903903904,-2.98036406191589,,,,,,,,,,,,,,
,,0.0199459459459459,1.47522382717052,,,,,,,,,,,,,-0.684684684684685,-1.96378758546541,,,,,,,,,,-1.02702702702703,-2.94568137819812,,,,,,,,,,,,,,
,,0.01996996996997,1.47592214811211,,,,,,,,,,,,,-0.676676676676677,-1.94050925081496,,,,,,,,,,-1.01501501501502,-2.91076387622244,,,,,,,,,,,,,,
,,0.019993993993994,1.4766251329825,,,,,,,,,,,,,-0.668668668668669,-1.91707544539345,,,,,,,,,,-1.003003003003,-2.87561316809018,,,,,,,,,,,,,,
,,0.02,1.4768016040182,,,,,,,,,,,,,-0.666666666666667,-1.91119283242788,,,,,,,,,,-1,-2.86678924864182,,,,,,,,,,,,,,
,,0.020018018018018,1.47733274804276,,,,,,,,,,,,,-0.660660660660661,-1.89348729387842,,,,,,,,,,-0.990990990990991,-2.84023094081762,,,,,,,,,,,,,,
,,0.020042042042042,1.47804495804974,,,,,,,,,,,,,-0.652652652652653,-1.86974597109065,,,,,,,,,,-0.978978978978979,-2.80461895663598,,,,,,,,,,,,,,
,,0.0200660660660661,1.47876172625092,,,,,,,,,,,,,-0.644644644644645,-1.84585270216542,,,,,,,,,,-0.966966966966967,-2.76877905324813,,,,,,,,,,,,,,
,,0.0200900900900901,1.47948301438013,,,,,,,,,,,,,-0.636636636636637,-1.82180876269412,,,,,,,,,,-0.954954954954955,-2.73271314404118,,,,,,,,,,,,,,
,,0.0201141141141141,1.48020878265427,,,,,,,,,,,,,-0.628628628628629,-1.7976154788359,,,,,,,,,,-0.942942942942943,-2.69642321825385,,,,,,,,,,,,,,
,,0.0201381381381381,1.48093898977083,,,,,,,,,,,,,-0.620620620620621,-1.77327422739845,,,,,,,,,,-0.930930930930931,-2.65991134109768,,,,,,,,,,,,,,
,,0.0201621621621622,1.48167359290642,,,,,,,,,,,,,-0.612612612612613,-1.7487864358874,,,,,,,,,,-0.918918918918919,-2.62317965383109,,,,,,,,,,,,,,
,,0.0201861861861862,1.48241254771627,,,,,,,,,,,,,-0.604604604604605,-1.72415358252374,,,,,,,,,,-0.906906906906907,-2.5862303737856,,,,,,,,,,,,,,
,,0.0202102102102102,1.48315580833463,,,,,,,,,,,,,-0.596596596596596,-1.69937719622874,,,,,,,,,,-0.894894894894895,-2.54906579434311,,,,,,,,,,,,,,
,,0.0202342342342342,1.4839033273763,,,,,,,,,,,,,-0.588588588588589,-1.67445885657574,,,,,,,,,,-0.882882882882883,-2.51168828486361,,,,,,,,,,,,,,
,,0.0202582582582583,1.48465505593899,,,,,,,,,,,,,-0.580580580580581,-1.64940019370838,,,,,,,,,,-0.870870870870871,-2.47410029056256,,,,,,,,,,,,,,
,,0.0202822822822823,1.48541094360687,,,,,,,,,,,,,-0.572572572572573,-1.62420288822473,,,,,,,,,,-0.858858858858859,-2.43630433233709,,,,,,,,,,,,,,
,,0.0203063063063063,1.48617093845503,,,,,,,,,,,,,-0.564564564564565,-1.59886867102702,,,,,,,,,,-0.846846846846847,-2.39830300654052,,,,,,,,,,,,,,
,,0.0203303303303303,1.48693498705506,,,,,,,,,,,,,-0.556556556556556,-1.57339932313634,,,,,,,,,,-0.834834834834835,-2.36009898470452,,,,,,,,,,,,,,
,,0.0203543543543544,1.48770303448168,,,,,,,,,,,,,-0.548548548548549,-1.5477966754722,,,,,,,,,,-0.822822822822823,-2.3216950132083,,,,,,,,,,,,,,
,,0.0203783783783784,1.48847502432037,,,,,,,,,,,,,-0.54054054054054,-1.52206260859633,,,,,,,,,,-0.810810810810811,-2.28309391289449,,,,,,,,,,,,,,
,,0.0204024024024024,1.48925089867619,,,,,,,,,,,,,-0.532532532532533,-1.4961990524207,,,,,,,,,,-0.798798798798799,-2.24429857863105,,,,,,,,,,,,,,
,,0.0204264264264264,1.4900305981836,,,,,,,,,,,,,-0.524524524524525,-1.47020798587933,,,,,,,,,,-0.786786786786787,-2.20531197881899,,,,,,,,,,,,,,
,,0.0204504504504505,1.49081406201739,,,,,,,,,,,,,-0.516516516516516,-1.44409143656368,,,,,,,,,,-0.774774774774775,-2.16613715484552,,,,,,,,,,,,,,
,,0.0204744744744745,1.4916012279047,,,,,,,,,,,,,-0.508508508508509,-1.4178514803216,,,,,,,,,,-0.762762762762763,-2.12677722048239,,,,,,,,,,,,,,
,,0.0204984984984985,1.49239203213822,,,,,,,,,,,,,-0.5005005005005,-1.39149024081943,,,,,,,,,,-0.75075075075075,-2.08723536122915,,,,,,,,,,,,,,
,,0.0205225225225225,1.49318640959034,,,,,,,,,,,,,-0.492492492492493,-1.3650098890675,,,,,,,,,,-0.738738738738739,-2.04751483360126,,,,,,,,,,,,,,
