raw_x,raw_y,positive,sig_x,sig_y,,Value,Standard Error,t_Value,Prob_t,Dependency,0~1,"Normalize to [0, 1] of A","Normalize to [0, 1] of C",-4~4,adj4_x,adj4_y,sig4_x,sig4_y,,Value,Standard Error,t_Value,Prob_t,Dependency,-6~6,adj6_x,adj6_y,sig6_x,sig6_y,,Value,Standard Error,t_Value,Prob_t,Dependency,,,,,
,,,-0.0293373373373373,1.23730594220392,,,,,,,,,,,,,-2.93493493493494,-3.74695342959713,,,,,,,,,,-4.4024024024024,-5.62043014439569,,,,,,,,,,,
,,,-0.0293173173173173,1.23738059380314,,,,,,,,,,,,,-2.92692692692693,-3.7418395620498,,,,,,,,,,-4.39039039039039,-5.61275934307471,,,,,,,,,,,
,,,-0.0292972972972973,1.23745569612345,,,,,,,,,,,,,-2.91891891891892,-3.73669481870152,,,,,,,,,,-4.37837837837838,-5.60504222805227,,,,,,,,,,,
,,,-0.0292772772772773,1.23753125123785,,,,,,,,,,,,,-2.91091091091091,-3.73151905754425,,,,,,,,,,-4.36636636636637,-5.59727858631638,,,,,,,,,,,
,,,-0.0292572572572573,1.23760726122014,,,,,,,,,,,,,-2.9029029029029,-3.72631213651707,,,,,,,,,,-4.35435435435435,-5.58946820477561,,,,,,,,,,,
,,,-0.0292372372372372,1.23768372814474,,,,,,,,,,,,,-2.89489489489489,-3.72107391351556,,,,,,,,,,-4.34234234234234,-5.58161087027334,,,,,,,,,,,
,,,-0.0292172172172172,1.23776065408656,,,,,,,,,,,,,-2.88688688688689,-3.71580424640141,,,,,,,,,,-4.33033033033033,-5.57370636960211,,,,,,,,,,,
,,,-0.0291971971971972,1.23783804112088,,,,,,,,,,,,,-2.87887887887888,-3.71050299301212,,,,,,,,,,-4.31831831831832,-5.56575448951818,,,,,,,,,,,
,,,-0.0291771771771772,1.23791589132318,,,,,,,,,,,,,-2.87087087087087,-3.7051700111709,,,,,,,,,,-4.30630630630631,-5.55775501675634,,,,,,,,,,,
,,,-0.0291571571571572,1.23799420676899,,,,,,,,,,,,,-2.86286286286286,-3.69980515869658,,,,,,,,,,-4.29429429429429,-5.54970773804487,,,,,,,,,,,
,,,-0.0291371371371371,1.23807298953378,,,,,,,,,,,,,-2.85485485485485,-3.69440829341381,,,,,,,,,,-4.28228228228228,-5.54161244012071,,,,,,,,,,,
,,,-0.0291171171171171,1.23815224169277,,,,,,,,,,,,,-2.84684684684685,-3.68897927316325,,,,,,,,,,-4.27027027027027,-5.53346890974487,,,,,,,,,,,
,,,-0.0290970970970971,1.2382319653208,,,,,,,,,,,,,-2.83883883883884,-3.68351795581202,,,,,,,,,,-4.25825825825826,-5.52527693371803,,,,,,,,,,,
,,,-0.0290770770770771,1.23831216249217,,,,,,,,,,,,,-2.83083083083083,-3.6780241992642,,,,,,,,,,-4.24624624624625,-5.5170362988963,,,,,,,,,,,
,,,-0.0290570570570571,1.23839283528047,,,,,,,,,,,,,-2.82282282282282,-3.67249786147151,,,,,,,,,,-4.23423423423423,-5.50874679220727,,,,,,,,,,,
,,,-0.029037037037037,1.23847398575847,,,,,,,,,,,,,-2.81481481481481,-3.66693880044412,,,,,,,,,,-4.22222222222222,-5.50040820066617,,,,,,,,,,,
,,,-0.029017017017017,1.23855561599789,,,,,,,,,,,,,-2.80680680680681,-3.66134687426157,,,,,,,,,,-4.21021021021021,-5.49202031139235,,,,,,,,,,,
,,,-0.028996996996997,1.2386377280693,,,,,,,,,,,,,-2.7987987987988,-3.6557219410839,,,,,,,,,,-4.1981981981982,-5.48358291162586,,,,,,,,,,,
,,,-0.028976976976977,1.23872032404192,,,,,,,,,,,,,-2.79079079079079,-3.65006385916286,,,,,,,,,,-4.18618618618619,-5.47509578874429,,,,,,,,,,,
,,,-0.028956956956957,1.23880340598348,,,,,,,,,,,,,-2.78278278278278,-3.64437248685325,,,,,,,,,,-4.17417417417417,-5.46655873027988,,,,,,,,,,,
,,,-0.0289369369369369,1.23888697596001,,,,,,,,,,,,,-2.77477477477477,-3.63864768262446,,,,,,,,,,-4.16216216216216,-5.45797152393668,,,,,,,,,,,
,,,-0.0289169169169169,1.23897103603572,,,,,,,,,,,,,-2.76676676676677,-3.63288930507208,,,,,,,,,,-4.15015015015015,-5.44933395760813,,,,,,,,,,,
,,,-0.0288968968968969,1.2390555882728,,,,,,,,,,,,,-2.75875875875876,-3.62709721292976,,,,,,,,,,-4.13813813813814,-5.44064581939463,,,,,,,,,,,
,,,-0.0288768768768769,1.23914063473126,,,,,,,,,,,,,-2.75075075075075,-3.62127126508104,,,,,,,,,,-4.12612612612613,-5.43190689762156,,,,,,,,,,,
,,,-0.0288568568568569,1.23922617746871,,,,,,,,,,,,,-2.74274274274274,-3.61541132057153,,,,,,,,,,-4.11411411411411,-5.42311698085729,,,,,,,,,,,
,,,-0.0288368368368368,1.23931221854027,,,,,,,,,,,,,-2.73473473473473,-3.60951723862102,,,,,,,,,,-4.1021021021021,-5.41427585793154,,,,,,,,,,,
,,,-0.0288168168168168,1.23939875999828,,,,,,,,,,,,,-2.72672672672673,-3.60358887863595,,,,,,,,,,-4.09009009009009,-5.40538331795393,,,,,,,,,,,
,,,-0.0287967967967968,1.23948580389222,,,,,,,,,,,,,-2.71871871871872,-3.59762610022181,,,,,,,,,,-4.07807807807808,-5.39643915033271,,,,,,,,,,,
,,,-0.0287767767767768,1.23957335226846,,,,,,,,,,,,,-2.71071071071071,-3.59162876319584,,,,,,,,,,-4.06606606606607,-5.38744314479376,,,,,,,,,,,
,,,-0.0287567567567568,1.23966140717009,,,,,,,,,,,,,-2.7027027027027,-3.58559672759983,,,,,,,,,,-4.05405405405405,-5.37839509139974,,,,,,,,,,,
,,,-0.0287367367367367,1.23974997063673,,,,,,,,,,,,,-2.69469469469469,-3.57952985371299,,,,,,,,,,-4.04204204204204,-5.36929478056949,,,,,,,,,,,
,,,-0.0287167167167167,1.23983904470435,,,,,,,,,,,,,-2.68668668668669,-3.57342800206512,,,,,,,,,,-4.03003003003003,-5.36014200309768,,,,,,,,,,,
,,,-0.0286966966966967,1.23992863140508,,,,,,,,,,,,,-2.67867867867868,-3.56729103344974,,,,,,,,,,-4.01801801801802,-5.35093655017461,,,,,,,,,,,
,,,-0.0286766766766767,1.24001873276698,,,,,,,,,,,,,-2.67067067067067,-3.56111880893751,,,,,,,,,,-4.00600600600601,-5.34167821340627,,,,,,,,,,,
,,,-0.0286566566566567,1.24010935081389,,,,,,,,,,,,,-2.66266266266266,-3.55491118988973,,,,,,,,,,-3.99399399399399,-5.33236678483459,,,,,,,,,,,
,,,-0.0286366366366366,1.24020048756519,,,,,,,,,,,,,-2.65465465465465,-3.54866803797197,,,,,,,,,,-3.98198198198198,-5.32300205695795,,,,,,,,,,,
,,,-0.0286166166166166,1.24029214503563,,,,,,,,,,,,,-2.64664664664665,-3.5423892151679,,,,,,,,,,-3.96996996996997,-5.31358382275185,,,,,,,,,,,
,,,-0.0285965965965966,1.24038432523511,,,,,,,,,,,,,-2.63863863863864,-3.53607458379322,,,,,,,,,,-3.95795795795796,-5.30411187568984,,,,,,,,,,,
,,,-0.0285765765765766,1.24047703016847,,,,,,,,,,,,,-2.63063063063063,-3.52972400650976,,,,,,,,,,-3.94594594594595,-5.29458600976465,,,,,,,,,,,
,,,-0.0285565565565566,1.2405702618353,,,,,,,,,,,,,-2.62262262262262,-3.52333734633969,,,,,,,,,,-3.93393393393393,-5.28500601950953,,,,,,,,,,,
,,,-0.0285365365365365,1.24066402222972,,,,,,,,,,,,,-2.61461461461461,-3.51691446667989,,,,,,,,,,-3.92192192192192,-5.27537170001984,,,,,,,,,,,
,,,-0.0285165165165165,1.24075831334015,,,,,,,,,,,,,-2.60660660660661,-3.51045523131653,,,,,,,,,,-3.90990990990991,-5.26568284697479,,,,,,,,,,,
,,,-0.0284964964964965,1.24085313714913,,,,,,,,,,,,,-2.5985985985986,-3.50395950443965,,,,,,,,,,-3.8978978978979,-5.25593925665948,,,,,,,,,,,
,,,-0.0284764764764765,1.24094849563309,,,,,,,,,,,,,-2.59059059059059,-3.49742715065806,,,,,,,,,,-3.88588588588589,-5.24614072598708,,,,,,,,,,,
,,,-0.0284564564564565,1.24104439076212,,,,,,,,,,,,,-2.58258258258258,-3.4908580350142,,,,,,,,,,-3.87387387387387,-5.23628705252129,,,,,,,,,,,
,,,-0.0284364364364364,1.24114082449976,,,,,,,,,,,,,-2.57457457457457,-3.4842520229993,,,,,,,,,,-3.86186186186186,-5.22637803449896,,,,,,,,,,,
,,,-0.0284164164164164,1.24123779880278,,,,,,,,,,,,,-2.56656656656657,-3.47760898056863,,,,,,,,,,-3.84984984984985,-5.21641347085294,,,,,,,,,,,
,,,-0.0283963963963964,1.24133531562096,,,,,,,,,,,,,-2.55855855855856,-3.4709287741568,,,,,,,,,,-3.83783783783784,-5.20639316123521,,,,,,,,,,,
,,,-0.0283763763763764,1.24143337689683,,,,,,,,,,,,,-2.55055055055055,-3.46421127069339,,,,,,,,,,-3.82582582582583,-5.19631690604009,,,,,,,,,,,
,,,-0.0283563563563564,1.24153198456549,,,,,,,,,,,,,-2.54254254254254,-3.45745633761854,,,,,,,,,,-3.81381381381381,-5.1861845064278,,,,,,,,,,,
,,,-0.0283363363363363,1.24163114055434,,,,,,,,,,,,,-2.53453453453453,-3.45066384289877,,,,,,,,,,-3.8018018018018,-5.17599576434816,,,,,,,,,,,
,,,-0.0283163163163163,1.24173084678289,,,,,,,,,,,,,-2.52652652652653,-3.44383365504299,,,,,,,,,,-3.78978978978979,-5.16575048256449,,,,,,,,,,,
,,,-0.0282962962962963,1.24183110516246,,,,,,,,,,,,,-2.51851851851852,-3.43696564311851,,,,,,,,,,-3.77777777777778,-5.15544846467777,,,,,,,,,,,
,,,-0.0282762762762763,1.24193191759601,,,,,,,,,,,,,-2.51051051051051,-3.43005967676732,,,,,,,,,,-3.76576576576577,-5.14508951515098,,,,,,,,,,,
,,,-0.0282562562562563,1.24203328597786,,,,,,,,,,,,,-2.5025025025025,-3.42311562622244,,,,,,,,,,-3.75375375375375,-5.13467343933366,,,,,,,,,,,
,,,-0.0282362362362362,1.24213521219346,,,,,,,,,,,,,-2.49449449449449,-3.41613336232444,,,,,,,,,,-3.74174174174174,-5.12420004348667,,,,,,,,,,,
,,,-0.0282162162162162,1.24223769811915,,,,,,,,,,,,,-2.48648648648649,-3.4091127565381,,,,,,,,,,-3.72972972972973,-5.11366913480715,,,,,,,,,,,
,,,-0.0281961961961962,1.24234074562192,,,,,,,,,,,,,-2.47847847847848,-3.40205368096915,,,,,,,,,,-3.71771771771772,-5.10308052145372,,,,,,,,,,,
,,,-0.0281761761761762,1.24244435655915,,,,,,,,,,,,,-2.47047047047047,-3.39495600838124,,,,,,,,,,-3.70570570570571,-5.09243401257187,,,,,,,,,,,
,,,-0.0281561561561562,1.24254853277837,,,,,,,,,,,,,-2.46246246246246,-3.387819612213,,,,,,,,,,-3.69369369369369,-5.08172941831949,,,,,,,,,,,
,,,-0.0281361361361361,1.24265327611699,,,,,,,,,,,,,-2.45445445445445,-3.38064436659517,,,,,,,,,,-3.68168168168168,-5.07096654989275,,,,,,,,,,,
,,,-0.0281161161161161,1.24275858840209,,,,,,,,,,,,,-2.44644644644645,-3.37343014636801,,,,,,,,,,-3.66966966966967,-5.06014521955202,,,,,,,,,,,
,,,-0.0280960960960961,1.24286447145012,,,,,,,,,,,,,-2.43843843843844,-3.36617682709871,,,,,,,,,,-3.65765765765766,-5.04926524064807,,,,,,,,,,,
,,,-0.0280760760760761,1.24297092706666,,,,,,,,,,,,,-2.43043043043043,-3.358884285099,,,,,,,,,,-3.64564564564565,-5.03832642764851,,,,,,,,,,,
,,,-0.0280560560560561,1.24307795704618,,,,,,,,,,,,,-2.42242242242242,-3.35155239744288,,,,,,,,,,-3.63363363363363,-5.02732859616432,,,,,,,,,,,
,,,-0.028036036036036,1.24318556317174,,,,,,,,,,,,,-2.41441441441441,-3.34418104198445,,,,,,,,,,-3.62162162162162,-5.01627156297667,,,,,,,,,,,
,,,-0.028016016016016,1.24329374721477,,,,,,,,,,,,,-2.40640640640641,-3.33677009737592,,,,,,,,,,-3.60960960960961,-5.00515514606388,,,,,,,,,,,
,,,-0.028,1.24338071173256,,,,,,,,,,,,,-2.4,-3.33081275647593,,,,,,,,,,-3.6,-4.9962191347139,,,,,,,,,,,
,,,-0.027995995995996,1.24340251093476,,,,,,,,,,,,,-2.3983983983984,-3.32931944308574,,,,,,,,,,-3.5975975975976,-4.99397916462861,,,,,,,,,,,
,,,-0.027975975975976,1.24351185607905,,,,,,,,,,,,,-2.39039039039039,-3.32182895941679,,,,,,,,,,-3.58558558558559,-4.98274343912518,,,,,,,,,,,
,,,-0.027955955955956,1.24362178438251,,,,,,,,,,,,,-2.38238238238238,-3.31429852752477,,,,,,,,,,-3.57357357357357,-4.97144779128716,,,,,,,,,,,
,,,-0.0279359359359359,1.24373229756729,,,,,,,,,,,,,-2.37437437437437,-3.30672802943672,,,,,,,,,,-3.56156156156156,-4.96009204415508,,,,,,,,,,,
,,,-0.0279159159159159,1.24384339734255,,,,,,,,,,,,,-2.36636636636637,-3.29911734806958,,,,,,,,,,-3.54954954954955,-4.94867602210437,,,,,,,,,,,
,,,-0.0278958958958959,1.2439550854042,,,,,,,,,,,,,-2.35835835835836,-3.29146636724895,,,,,,,,,,-3.53753753753754,-4.93719955087343,,,,,,,,,,,
,,,-0.0278758758758759,1.24406736343459,,,,,,,,,,,,,-2.35035035035035,-3.28377497172797,,,,,,,,,,-3.52552552552553,-4.92566245759195,,,,,,,,,,,
,,,-0.0278558558558559,1.24418023310226,,,,,,,,,,,,,-2.34234234234234,-3.27604304720623,,,,,,,,,,-3.51351351351351,-4.91406457080934,,,,,,,,,,,
,,,-0.0278358358358358,1.24429369606168,,,,,,,,,,,,,-2.33433433433433,-3.26827048034892,,,,,,,,,,-3.5015015015015,-4.90240572052338,,,,,,,,,,,
,,,-0.0278158158158158,1.24440775395289,,,,,,,,,,,,,-2.32632632632633,-3.26045715880601,,,,,,,,,,-3.48948948948949,-4.89068573820902,,,,,,,,,,,
,,,-0.0277957957957958,1.24452240840133,,,,,,,,,,,,,-2.31831831831832,-3.25260297123158,,,,,,,,,,-3.47747747747748,-4.87890445684737,,,,,,,,,,,
,,,-0.0277757757757758,1.24463766101746,,,,,,,,,,,,,-2.31031031031031,-3.24470780730323,,,,,,,,,,-3.46546546546547,-4.86706171095484,,,,,,,,,,,
,,,-0.0277557557557558,1.24475351339653,,,,,,,,,,,,,-2.3023023023023,-3.23677155774164,,,,,,,,,,-3.45345345345345,-4.85515733661245,,,,,,,,,,,
,,,-0.0277357357357357,1.24486996711827,,,,,,,,,,,,,-2.29429429429429,-3.22879411433022,,,,,,,,,,-3.44144144144144,-4.84319117149533,,,,,,,,,,,
,,,-0.0277157157157157,1.24498702374661,,,,,,,,,,,,,-2.28628628628629,-3.22077536993487,,,,,,,,,,-3.42942942942943,-4.83116305490231,,,,,,,,,,,
,,,-0.0276956956956957,1.24510468482939,,,,,,,,,,,,,-2.27827827827828,-3.21271521852383,,,,,,,,,,-3.41741741741742,-4.81907282778575,,,,,,,,,,,
,,,-0.0276756756756757,1.24522295189806,,,,,,,,,,,,,-2.27027027027027,-3.20461355518766,,,,,,,,,,-3.40540540540541,-4.80692033278149,,,,,,,,,,,
,,,-0.0276556556556557,1.24534182646741,,,,,,,,,,,,,-2.26226226226226,-3.19647027615927,,,,,,,,,,-3.39339339339339,-4.79470541423891,,,,,,,,,,,
,,,-0.0276356356356356,1.24546131003524,,,,,,,,,,,,,-2.25425425425425,-3.18828527883415,,,,,,,,,,-3.38138138138138,-4.78242791825122,,,,,,,,,,,
,,,-0.0276156156156156,1.24558140408209,,,,,,,,,,,,,-2.24624624624625,-3.18005846179054,,,,,,,,,,-3.36936936936937,-4.77008769268581,,,,,,,,,,,
,,,-0.0275955955955956,1.24570211007094,,,,,,,,,,,,,-2.23823823823824,-3.17178972480988,,,,,,,,,,-3.35735735735736,-4.75768458721482,,,,,,,,,,,
,,,-0.0275755755755756,1.24582342944691,,,,,,,,,,,,,-2.23023023023023,-3.16347896889719,,,,,,,,,,-3.34534534534535,-4.74521845334579,,,,,,,,,,,
,,,-0.0275555555555556,1.24594536363695,,,,,,,,,,,,,-2.22222222222222,-3.15512609630164,,,,,,,,,,-3.33333333333333,-4.73268914445245,,,,,,,,,,,
,,,-0.0275355355355355,1.24606791404956,,,,,,,,,,,,,-2.21421421421421,-3.14673101053713,,,,,,,,,,-3.32132132132132,-4.72009651580569,,,,,,,,,,,
,,,-0.0275155155155155,1.24619108207445,,,,,,,,,,,,,-2.20620620620621,-3.13829361640306,,,,,,,,,,-3.30930930930931,-4.70744042460459,,,,,,,,,,,
,,,-0.0274954954954955,1.24631486908229,,,,,,,,,,,,,-2.1981981981982,-3.12981382000507,,,,,,,,,,-3.2972972972973,-4.69472073000761,,,,,,,,,,,
,,,-0.0274754754754755,1.24643927642437,,,,,,,,,,,,,-2.19019019019019,-3.12129152877596,,,,,,,,,,-3.28528528528529,-4.68193729316394,,,,,,,,,,,
,,,-0.0274554554554555,1.24656430543228,,,,,,,,,,,,,-2.18218218218218,-3.11272665149656,,,,,,,,,,-3.27327327327327,-4.66908997724484,,,,,,,,,,,
,,,-0.0274354354354354,1.24668995741766,,,,,,,,,,,,,-2.17417417417417,-3.10411909831682,,,,,,,,,,-3.26126126126126,-4.65617864747524,,,,,,,,,,,
,,,-0.0274154154154154,1.24681623367182,,,,,,,,,,,,,-2.16616616616617,-3.0954687807769,,,,,,,,,,-3.24924924924925,-4.64320317116535,,,,,,,,,,,
,,,-0.0273953953953954,1.24694313546548,,,,,,,,,,,,,-2.15815815815816,-3.08677561182829,,,,,,,,,,-3.23723723723724,-4.63016341774243,,,,,,,,,,,
,,,-0.0273753753753754,1.24707066404847,,,,,,,,,,,,,-2.15015015015015,-3.07803950585506,,,,,,,,,,-3.22522522522523,-4.61705925878258,,,,,,,,,,,
,,,-0.0273553553553554,1.24719882064936,,,,,,,,,,,,,-2.14214214214214,-3.06926037869516,,,,,,,,,,-3.21321321321321,-4.60389056804274,,,,,,,,,,,
,,,-0.0273353353353353,1.2473276064752,,,,,,,,,,,,,-2.13413413413413,-3.06043814766179,,,,,,,,,,-3.2012012012012,-4.59065722149268,,,,,,,,,,,
,,,-0.0273153153153153,1.24745702271121,,,,,,,,,,,,,-2.12612612612613,-3.05157273156474,,,,,,,,,,-3.18918918918919,-4.5773590973471,,,,,,,,,,,
,,,-0.0272952952952953,1.24758707052042,,,,,,,,,,,,,-2.11811811811812,-3.04266405073193,,,,,,,,,,-3.17717717717718,-4.56399607609789,,,,,,,,,,,
,,,-0.0272752752752753,1.24771775104341,,,,,,,,,,,,,-2.11011011011011,-3.03371202703088,,,,,,,,,,-3.16516516516517,-4.55056804054631,,,,,,,,,,,
,,,-0.0272552552552553,1.24784906539794,,,,,,,,,,,,,-2.1021021021021,-3.02471658389028,,,,,,,,,,-3.15315315315315,-4.53707487583543,,,,,,,,,,,
,,,-0.0272352352352352,1.2479810146787,,,,,,,,,,,,,-2.09409409409409,-3.01567764632162,,,,,,,,,,-3.14114114114114,-4.52351646948243,,,,,,,,,,,
,,,-0.0272152152152152,1.24811359995694,,,,,,,,,,,,,-2.08608608608609,-3.00659514094078,,,,,,,,,,-3.12912912912913,-4.50989271141117,,,,,,,,,,,
,,,-0.0271951951951952,1.24824682228017,,,,,,,,,,,,,-2.07807807807808,-2.99746899598979,,,,,,,,,,-3.11711711711712,-4.49620349398468,,,,,,,,,,,
,,,-0.0271751751751752,1.24838068267184,,,,,,,,,,,,,-2.07007007007007,-2.98829914135847,,,,,,,,,,-3.10510510510511,-4.48244871203771,,,,,,,,,,,
,,,-0.0271551551551552,1.24851518213105,,,,,,,,,,,,,-2.06206206206206,-2.97908550860625,,,,,,,,,,-3.09309309309309,-4.46862826290938,,,,,,,,,,,
,,,-0.0271351351351351,1.2486503216322,,,,,,,,,,,,,-2.05405405405405,-2.96982803098391,,,,,,,,,,-3.08108108108108,-4.45474204647587,,,,,,,,,,,
,,,-0.0271151151151151,1.24878610212467,,,,,,,,,,,,,-2.04604604604605,-2.96052664345538,,,,,,,,,,-3.06906906906907,-4.44078996518307,,,,,,,,,,,
,,,-0.0270950950950951,1.24892252453252,,,,,,,,,,,,,-2.03803803803804,-2.95118128271957,,,,,,,,,,-3.05705705705706,-4.42677192407935,,,,,,,,,,,
,,,-0.0270750750750751,1.24905958975417,,,,,,,,,,,,,-2.03003003003003,-2.94179188723219,,,,,,,,,,-3.04504504504505,-4.41268783084828,,,,,,,,,,,
,,,-0.0270550550550551,1.24919729866207,,,,,,,,,,,,,-2.02202202202202,-2.93235839722763,,,,,,,,,,-3.03303303303303,-4.39853759584144,,,,,,,,,,,
,,,-0.027035035035035,1.24933565210239,,,,,,,,,,,,,-2.01401401401401,-2.92288075474079,,,,,,,,,,-3.02102102102102,-4.38432113211118,,,,,,,,,,,
,,,-0.027015015015015,1.24947465089469,,,,,,,,,,,,,-2.00600600600601,-2.91335890362894,,,,,,,,,,-3.00900900900901,-4.37003835544342,,,,,,,,,,,
,,,-0.026994994994995,1.24961429583161,,,,,,,,,,,,,-1.997997997998,-2.90379278959361,,,,,,,,,,-2.996996996997,-4.35568918439042,,,,,,,,,,,
,,,-0.026974974974975,1.24975458767856,,,,,,,,,,,,,-1.98998998998999,-2.89418236020241,,,,,,,,,,-2.98498498498499,-4.34127354030361,,,,,,,,,,,
,,,-0.026954954954955,1.24989552717338,,,,,,,,,,,,,-1.98198198198198,-2.88452756491089,,,,,,,,,,-2.97297297297297,-4.32679134736633,,,,,,,,,,,
,,,-0.0269349349349349,1.25003711502602,,,,,,,,,,,,,-1.97397397397397,-2.87482835508441,,,,,,,,,,-2.96096096096096,-4.31224253262661,,,,,,,,,,,
,,,-0.0269149149149149,1.25017935191826,,,,,,,,,,,,,-1.96596596596597,-2.86508468401991,,,,,,,,,,-2.94894894894895,-4.29762702602986,,,,,,,,,,,
,,,-0.0268948948948949,1.25032223850335,,,,,,,,,,,,,-1.95795795795796,-2.85529650696777,,,,,,,,,,-2.93693693693694,-4.28294476045165,,,,,,,,,,,
,,,-0.0268748748748749,1.25046577540569,,,,,,,,,,,,,-1.94994994994995,-2.84546378115352,,,,,,,,,,-2.92492492492493,-4.26819567173028,,,,,,,,,,,
,,,-0.0268548548548549,1.25060996322056,,,,,,,,,,,,,-1.94194194194194,-2.83558646579965,,,,,,,,,,-2.91291291291291,-4.25337969869947,,,,,,,,,,,
,,,-0.0268348348348348,1.25075480251376,,,,,,,,,,,,,-1.93393393393393,-2.82566452214728,,,,,,,,,,-2.9009009009009,-4.23849678322092,,,,,,,,,,,
,,,-0.0268148148148148,1.25090029382129,,,,,,,,,,,,,-1.92592592592593,-2.81569791347787,,,,,,,,,,-2.88888888888889,-4.2235468702168,,,,,,,,,,,
,,,-0.0267947947947948,1.25104643764907,,,,,,,,,,,,,-1.91791791791792,-2.8056866051348,,,,,,,,,,-2.87687687687688,-4.20852990770221,,,,,,,,,,,
,,,-0.0267747747747748,1.25119323447259,,,,,,,,,,,,,-1.90990990990991,-2.79563056454504,,,,,,,,,,-2.86486486486486,-4.19344584681756,,,,,,,,,,,
,,,-0.0267547547547548,1.25134068473663,,,,,,,,,,,,,-1.9019019019019,-2.78552976124058,,,,,,,,,,-2.85285285285285,-4.17829464186087,,,,,,,,,,,
,,,-0.0267347347347347,1.25148878885491,,,,,,,,,,,,,-1.89389389389389,-2.77538416688,,,,,,,,,,-2.84084084084084,-4.16307625032,,,,,,,,,,,
,,,-0.0267147147147147,1.25163754720979,,,,,,,,,,,,,-1.88588588588589,-2.76519375526983,,,,,,,,,,-2.82882882882883,-4.14779063290474,,,,,,,,,,,
,,,-0.0266946946946947,1.25178696015198,,,,,,,,,,,,,-1.87787787787788,-2.75495850238591,,,,,,,,,,-2.81681681681682,-4.13243775357887,,,,,,,,,,,
,,,-0.0266746746746747,1.25193702800021,,,,,,,,,,,,,-1.86986986986987,-2.74467838639469,,,,,,,,,,-2.8048048048048,-4.11701757959203,,,,,,,,,,,
,,,-0.0266546546546547,1.2520877510409,,,,,,,,,,,,,-1.86186186186186,-2.73435338767439,,,,,,,,,,-2.79279279279279,-4.10153008151158,,,,,,,,,,,
,,,-0.0266346346346346,1.25223912952791,,,,,,,,,,,,,-1.85385385385385,-2.72398348883615,,,,,,,,,,-2.78078078078078,-4.08597523325423,,,,,,,,,,,
,,,-0.0266146146146146,1.25239116368216,,,,,,,,,,,,,-1.84584584584585,-2.71356867474509,,,,,,,,,,-2.76876876876877,-4.07035301211763,,,,,,,,,,,
,,,-0.0265945945945946,1.25254385369138,,,,,,,,,,,,,-1.83783783783784,-2.70310893254117,,,,,,,,,,-2.75675675675676,-4.05466339881175,,,,,,,,,,,
,,,-0.0265745745745746,1.2526971997098,,,,,,,,,,,,,-1.82982982982983,-2.69260425166012,,,,,,,,,,-2.74474474474474,-4.03890637749018,,,,,,,,,,,
,,,-0.0265545545545546,1.25285120185781,,,,,,,,,,,,,-1.82182182182182,-2.68205462385414,,,,,,,,,,-2.73273273273273,-4.02308193578121,,,,,,,,,,,
,,,-0.0265345345345345,1.25300586022169,,,,,,,,,,,,,-1.81381381381381,-2.67146004321256,,,,,,,,,,-2.72072072072072,-4.00719006481885,,,,,,,,,,,
,,,-0.0265145145145145,1.25316117485331,,,,,,,,,,,,,-1.80580580580581,-2.66082050618236,,,,,,,,,,-2.70870870870871,-3.99123075927355,,,,,,,,,,,
,,,-0.0264944944944945,1.25331714576983,,,,,,,,,,,,,-1.7977977977978,-2.65013601158857,,,,,,,,,,-2.6966966966967,-3.97520401738285,,,,,,,,,,,
,,,-0.0264744744744745,1.25347377295339,,,,,,,,,,,,,-1.78978978978979,-2.63940656065455,,,,,,,,,,-2.68468468468468,-3.95910984098182,,,,,,,,,,,
,,,-0.0264544544544545,1.25363105635081,,,,,,,,,,,,,-1.78178178178178,-2.62863215702218,,,,,,,,,,-2.67267267267267,-3.94294823553327,,,,,,,,,,,
,,,-0.0264344344344344,1.25378899587335,,,,,,,,,,,,,-1.77377377377377,-2.61781280677187,,,,,,,,,,-2.66066066066066,-3.9267192101578,,,,,,,,,,,
,,,-0.0264144144144144,1.25394759139634,,,,,,,,,,,,,-1.76576576576577,-2.60694851844243,,,,,,,,,,-2.64864864864865,-3.91042277766364,,,,,,,,,,,
,,,-0.0263943943943944,1.25410684275898,,,,,,,,,,,,,-1.75775775775776,-2.59603930305082,,,,,,,,,,-2.63663663663664,-3.89405895457623,,,,,,,,,,,
,,,-0.0263743743743744,1.25426674976396,,,,,,,,,,,,,-1.74974974974975,-2.58508517411178,,,,,,,,,,-2.62462462462462,-3.87762776116766,,,,,,,,,,,
,,,-0.0263543543543544,1.25442731217727,,,,,,,,,,,,,-1.74174174174174,-2.57408614765719,,,,,,,,,,-2.61261261261261,-3.86112922148578,,,,,,,,,,,
,,,-0.0263343343343343,1.25458852972784,,,,,,,,,,,,,-1.73373373373373,-2.56304224225542,,,,,,,,,,-2.6006006006006,-3.84456336338312,,,,,,,,,,,
,,,-0.0263143143143143,1.2547504021073,,,,,,,,,,,,,-1.72572572572573,-2.55195347903039,,,,,,,,,,-2.58858858858859,-3.82793021854559,,,,,,,,,,,
,,,-0.0262942942942943,1.25491292896971,,,,,,,,,,,,,-1.71771771771772,-2.54081988168055,,,,,,,,,,-2.57657657657658,-3.81122982252083,,,,,,,,,,,
,,,-0.0262742742742743,1.25507610993127,,,,,,,,,,,,,-1.70970970970971,-2.52964147649759,,,,,,,,,,-2.56456456456456,-3.79446221474639,,,,,,,,,,,
