raw_x,raw_y,sig_x,sig_y,,Value,Standard Error,t_Value,Prob_t,Dependency,0~1,"Normalize to [0, 1] of A","Normalize to [0, 1] of B",-4~4,adj4_x,adj4_y,sig4_x,sig4_y,,Value,Standard Error,t_Value,Prob_t,Dependency,-6~6,adj6_x,adj6_y,sig6_x,sig6_y,,Value,Standard Error,t_Value,Prob_t,Dependency,,,,,,,,,,,,,,,,,,
,,-0.0303663663663664,1.39061918140899,,,,,,,,,,,,,-3.03103103103103,-3.5354799339055,,,,,,,,,,-4.54654654654655,-5.30321990085824,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0303363363363363,1.39101712113841,,,,,,,,,,,,,-3.02302302302302,-3.52340935798127,,,,,,,,,,-4.53453453453453,-5.2851140369719,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0303063063063063,1.39142099958824,,,,,,,,,,,,,-3.01501501501502,-3.51115864478961,,,,,,,,,,-4.52252252252252,-5.26673796718442,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0302762762762763,1.39183088300559,,,,,,,,,,,,,-3.00700700700701,-3.49872578487805,,,,,,,,,,-4.51051051051051,-5.24808867731707,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0302462462462463,1.3922468376243,,,,,,,,,,,,,-2.998998998999,-3.48610876919725,,,,,,,,,,-4.4984984984985,-5.22916315379587,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0302162162162162,1.39266892963503,,,,,,,,,,,,,-2.99099099099099,-3.47330559000739,,,,,,,,,,-4.48648648648649,-5.20995838501109,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0301861861861862,1.39309722515443,,,,,,,,,,,,,-2.98298298298298,-3.46031424181421,,,,,,,,,,-4.47447447447447,-5.19047136272131,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0301561561561562,1.39353179019324,,,,,,,,,,,,,-2.97497497497498,-3.44713272233493,,,,,,,,,,-4.46246246246246,-5.17069908350239,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0301261261261261,1.39397269062351,,,,,,,,,,,,,-2.96696696696697,-3.43375903349443,,,,,,,,,,-4.45045045045045,-5.15063855024165,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0300960960960961,1.39441999214472,,,,,,,,,,,,,-2.95895895895896,-3.42019118245183,,,,,,,,,,-4.43843843843844,-5.13028677367774,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0300660660660661,1.39487376024894,,,,,,,,,,,,,-2.95095095095095,-3.40642718265764,,,,,,,,,,-4.42642642642643,-5.10964077398646,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.030036036036036,1.39533406018494,,,,,,,,,,,,,-2.94294294294294,-3.39246505494179,,,,,,,,,,-4.41441441441441,-5.08869758241268,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.030006006006006,1.39580095692135,,,,,,,,,,,,,-2.93493493493494,-3.37830282863247,,,,,,,,,,-4.4024024024024,-5.0674542429487,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.03,1.39589513357996,,,,,,,,,,,,,-2.93333333333333,-3.37544619878631,,,,,,,,,,-4.4,-5.06316929817945,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.029975975975976,1.3962745151087,,,,,,,,,,,,,-2.92692692692693,-3.36393854270608,,,,,,,,,,-4.39039039039039,-5.04590781405912,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0299459459459459,1.39675479904051,,,,,,,,,,,,,-2.91891891891892,-3.34937024696821,,,,,,,,,,-4.37837837837838,-5.02405537045231,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0299159159159159,1.39724187261333,,,,,,,,,,,,,-2.91091091091091,-3.33459600326577,,,,,,,,,,-4.36636636636637,-5.00189400489865,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0298858858858859,1.39773579928575,,,,,,,,,,,,,-2.9029029029029,-3.3196138867302,,,,,,,,,,-4.35435435435435,-4.9794208300953,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0298558558558559,1.39823664203637,,,,,,,,,,,,,-2.89489489489489,-3.30442198705176,,,,,,,,,,-4.34234234234234,-4.95663298057764,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0298258258258258,1.39874446332082,,,,,,,,,,,,,-2.88688688688689,-3.28901840978472,,,,,,,,,,-4.33033033033033,-4.93352761467707,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0297957957957958,1.39925932502765,,,,,,,,,,,,,-2.87887887887888,-3.27340127768341,,,,,,,,,,-4.31831831831832,-4.91010191652512,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0297657657657658,1.39978128843334,,,,,,,,,,,,,-2.87087087087087,-3.2575687320689,,,,,,,,,,-4.30630630630631,-4.88635309810335,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0297357357357357,1.40031041415617,,,,,,,,,,,,,-2.86286286286286,-3.24151893422598,,,,,,,,,,-4.29429429429429,-4.86227840133897,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0297057057057057,1.40084676210925,,,,,,,,,,,,,-2.85485485485485,-3.22525006683034,,,,,,,,,,-4.28228228228228,-4.8378751002455,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0296756756756757,1.40139039145244,,,,,,,,,,,,,-2.84684684684685,-3.20876033540541,,,,,,,,,,-4.27027027027027,-4.8131405031081,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0296456456456456,1.40194136054334,,,,,,,,,,,,,-2.83883883883884,-3.19204796980859,,,,,,,,,,-4.25825825825826,-4.78807195471288,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0296156156156156,1.4024997268874,,,,,,,,,,,,,-2.83083083083083,-3.17511122574638,,,,,,,,,,-4.24624624624625,-4.76266683861958,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0295855855855856,1.40306554708697,,,,,,,,,,,,,-2.82282282282282,-3.15794838631786,,,,,,,,,,-4.23423423423423,-4.73692257947679,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0295555555555556,1.40363887678954,,,,,,,,,,,,,-2.81481481481481,-3.14055776358595,,,,,,,,,,-4.22222222222222,-4.71083664537892,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0295255255255255,1.40421977063503,,,,,,,,,,,,,-2.80680680680681,-3.1229377001759,,,,,,,,,,-4.21021021021021,-4.68440655026385,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0294954954954955,1.40480828220221,,,,,,,,,,,,,-2.7987987987988,-3.10508657090018,,,,,,,,,,-4.1981981981982,-4.65762985635027,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0294654654654655,1.4054044639543,,,,,,,,,,,,,-2.79079079079079,-3.08700278440907,,,,,,,,,,-4.18618618618619,-4.6305041766136,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0294354354354354,1.40600836718373,,,,,,,,,,,,,-2.78278278278278,-3.0686847848661,,,,,,,,,,-4.17417417417417,-4.60302717729915,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0294054054054054,1.40662004195611,,,,,,,,,,,,,-2.77477477477477,-3.05013105364744,,,,,,,,,,-4.16216216216216,-4.57519658047116,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0293753753753754,1.40723953705346,,,,,,,,,,,,,-2.76676676676677,-3.03134011106425,,,,,,,,,,-4.15015015015015,-4.54701016659637,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0293453453453453,1.40786689991668,,,,,,,,,,,,,-2.75875875875876,-3.01231051810689,,,,,,,,,,-4.13813813813814,-4.51846577716034,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0293153153153153,1.40850217658739,,,,,,,,,,,,,-2.75075075075075,-2.99304087821003,,,,,,,,,,-4.12612612612613,-4.48956131731505,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0292852852852853,1.40914541164908,,,,,,,,,,,,,-2.74274274274274,-2.97352983903724,,,,,,,,,,-4.11411411411411,-4.46029475855585,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0292552552552553,1.40979664816767,,,,,,,,,,,,,-2.73473473473473,-2.95377609428389,,,,,,,,,,-4.1021021021021,-4.43066414142584,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0292252252252252,1.41045592763153,,,,,,,,,,,,,-2.72672672672673,-2.93377838549714,,,,,,,,,,-4.09009009009009,-4.40066757824571,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0291951951951952,1.41112328989093,,,,,,,,,,,,,-2.71871871871872,-2.91353550391125,,,,,,,,,,-4.07807807807808,-4.37030325586688,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0291651651651652,1.41179877309712,,,,,,,,,,,,,-2.71071071071071,-2.8930462922971,,,,,,,,,,-4.06606606606607,-4.33956943844565,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0291351351351351,1.41248241364092,,,,,,,,,,,,,-2.7027027027027,-2.87230964682398,,,,,,,,,,-4.05405405405405,-4.30846447023597,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0291051051051051,1.41317424609097,,,,,,,,,,,,,-2.69469469469469,-2.85132451893225,,,,,,,,,,-4.04204204204204,-4.27698677839837,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0290750750750751,1.41387430313174,,,,,,,,,,,,,-2.68668668668669,-2.83008991721493,,,,,,,,,,-4.03003003003003,-4.24513487582239,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.029045045045045,1.41458261550121,,,,,,,,,,,,,-2.67867867867868,-2.80860490930652,,,,,,,,,,-4.01801801801802,-4.21290736395978,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.029015015015015,1.41529921192847,,,,,,,,,,,,,-2.67067067067067,-2.78686862377704,,,,,,,,,,-4.00600600600601,-4.18030293566557,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.028984984984985,1.41602411907116,,,,,,,,,,,,,-2.66266266266266,-2.7648802520294,,,,,,,,,,-3.99399399399399,-4.1473203780441,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.028954954954955,1.41675736145284,,,,,,,,,,,,,-2.65465465465465,-2.74263905019793,,,,,,,,,,-3.98198198198198,-4.1139585752969,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0289249249249249,1.41749896140048,,,,,,,,,,,,,-2.64664664664665,-2.72014434104603,,,,,,,,,,-3.96996996996997,-4.08021651156904,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0288948948948949,1.41824893898199,,,,,,,,,,,,,-2.63863863863864,-2.69739551586061,,,,,,,,,,-3.95795795795796,-4.04609327379091,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0288648648648649,1.41900731194392,,,,,,,,,,,,,-2.63063063063063,-2.67439203634112,,,,,,,,,,-3.94594594594595,-4.01158805451168,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0288348348348348,1.41977409564946,,,,,,,,,,,,,-2.62262262262262,-2.65113343648074,,,,,,,,,,-3.93393393393393,-3.97670015472111,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0288048048048048,1.42054930301678,,,,,,,,,,,,,-2.61461461461461,-2.62761932443728,,,,,,,,,,-3.92192192192192,-3.94142898665592,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0287747747747748,1.42133294445773,,,,,,,,,,,,,-2.60660660660661,-2.6038493843913,,,,,,,,,,-3.90990990990991,-3.90577407658695,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0287447447447447,1.42212502781712,,,,,,,,,,,,,-2.5985985985986,-2.57982337838886,,,,,,,,,,-3.8978978978979,-3.86973506758329,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0287147147147147,1.42292555831254,,,,,,,,,,,,,-2.59059059059059,-2.55554114816625,,,,,,,,,,-3.88588588588589,-3.83331172224938,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0286846846846847,1.42373453847492,,,,,,,,,,,,,-2.58258258258258,-2.53100261695398,,,,,,,,,,-3.87387387387387,-3.79650392543096,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0286546546546547,1.42455196808978,,,,,,,,,,,,,-2.57457457457457,-2.50620779125722,,,,,,,,,,-3.86186186186186,-3.75931168688582,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0286246246246246,1.42537784413946,,,,,,,,,,,,,-2.56656656656657,-2.48115676260998,,,,,,,,,,-3.84984984984985,-3.72173514391496,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0285945945945946,1.42621216074623,,,,,,,,,,,,,-2.55855855855856,-2.45584970929999,,,,,,,,,,-3.83783783783784,-3.68377456394999,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0285645645645646,1.42705490911643,,,,,,,,,,,,,-2.55055055055055,-2.43028689806149,,,,,,,,,,-3.82582582582583,-3.64543034709223,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0285345345345345,1.42790607748593,,,,,,,,,,,,,-2.54254254254254,-2.40446868573279,,,,,,,,,,-3.81381381381381,-3.60670302859919,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0285045045045045,1.42876565106665,,,,,,,,,,,,,-2.53453453453453,-2.37839552087584,,,,,,,,,,-3.8018018018018,-3.56759328131376,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0284744744744745,1.42963361199454,,,,,,,,,,,,,-2.52652652652653,-2.35206794535445,,,,,,,,,,-3.78978978978979,-3.52810191803167,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0284444444444444,1.43050993927906,,,,,,,,,,,,,-2.51851851851852,-2.32548659586831,,,,,,,,,,-3.77777777777778,-3.48822989380247,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0284144144144144,1.43139460875412,,,,,,,,,,,,,-2.51051051051051,-2.29865220543967,,,,,,,,,,-3.76576576576577,-3.44797830815951,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0283843843843844,1.43228759303073,,,,,,,,,,,,,-2.5025025025025,-2.27156560484941,,,,,,,,,,-3.75375375375375,-3.40734840727411,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0283543543543544,1.43318886145146,,,,,,,,,,,,,-2.49449449449449,-2.24422772401953,,,,,,,,,,-3.74174174174174,-3.36634158602928,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0283243243243243,1.4340983800467,,,,,,,,,,,,,-2.48648648648649,-2.21663959333888,,,,,,,,,,-3.72972972972973,-3.32495939000831,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0282942942942943,1.43501611149297,,,,,,,,,,,,,-2.47847847847848,-2.18880234492892,,,,,,,,,,-3.71771771771772,-3.28320351739339,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0282642642642643,1.43594201507321,,,,,,,,,,,,,-2.47047047047047,-2.16071721384646,,,,,,,,,,-3.70570570570571,-3.24107582076969,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0282342342342342,1.43687604663938,,,,,,,,,,,,,-2.46246246246246,-2.13238553922012,,,,,,,,,,-3.69369369369369,-3.19857830883019,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0282042042042042,1.4378181585772,,,,,,,,,,,,,-2.45445445445445,-2.10380876531767,,,,,,,,,,-3.68168168168168,-3.1557131479765,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0281741741741742,1.43876829977342,,,,,,,,,,,,,-2.44644644644645,-2.07498844254083,,,,,,,,,,-3.66966966966967,-3.11248266381125,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0281441441441441,1.43972641558548,,,,,,,,,,,,,-2.43843843843844,-2.04592622834484,,,,,,,,,,-3.65765765765766,-3.06888934251725,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0281141141141141,1.44069244781377,,,,,,,,,,,,,-2.43043043043043,-2.01662388807949,,,,,,,,,,-3.64564564564565,-3.02493583211923,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0280840840840841,1.44166633467657,,,,,,,,,,,,,-2.42242242242242,-1.98708329574896,,,,,,,,,,-3.63363363363363,-2.98062494362344,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0280540540540541,1.44264801078784,,,,,,,,,,,,,-2.41441441441441,-1.95730643468737,,,,,,,,,,-3.62162162162162,-2.93595965203106,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.028024024024024,1.44363740713773,,,,,,,,,,,,,-2.40640640640641,-1.9272953981473,,,,,,,,,,-3.60960960960961,-2.89094309722095,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.028,1.4444344340913,,,,,,,,,,,,,-2.4,-1.903119439716,,,,,,,,,,-3.6,-2.854679159574,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.027993993993994,1.44463445107622,,,,,,,,,,,,,-2.3983983983984,-1.8970523897986,,,,,,,,,,-3.5975975975976,-2.8455785846979,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.027963963963964,1.44563906629966,,,,,,,,,,,,,-2.39039039039039,-1.86657972413475,,,,,,,,,,-3.58558558558559,-2.79986958620213,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0279339339339339,1.44665117284053,,,,,,,,,,,,,-2.38238238238238,-1.83587982678426,,,,,,,,,,-3.57357357357357,-2.75381974017639,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0279039039039039,1.44767068706041,,,,,,,,,,,,,-2.37437437437437,-1.80495523472463,,,,,,,,,,-3.56156156156156,-2.70743285208695,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0278738738738739,1.44869752164615,,,,,,,,,,,,,-2.36636636636637,-1.77380859639655,,,,,,,,,,-3.54954954954955,-2.66071289459483,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0278438438438438,1.44973158560953,,,,,,,,,,,,,-2.35835835835836,-1.74244267171606,,,,,,,,,,-3.53753753753754,-2.61366400757409,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0278138138138138,1.45077278429028,,,,,,,,,,,,,-2.35035035035035,-1.71086033198258,,,,,,,,,,-3.52552552552553,-2.56629049797387,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0277837837837838,1.45182101936258,,,,,,,,,,,,,-2.34234234234234,-1.67906455968093,,,,,,,,,,-3.51351351351351,-2.5185968395214,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0277537537537538,1.45287618884517,,,,,,,,,,,,,-2.33433433433433,-1.64705844817533,,,,,,,,,,-3.5015015015015,-2.47058767226299,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0277237237237237,1.45393818711504,,,,,,,,,,,,,-2.32632632632633,-1.61484520129386,,,,,,,,,,-3.48948948948949,-2.42226780194079,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0276936936936937,1.45500690492482,,,,,,,,,,,,,-2.31831831831832,-1.58242813280179,,,,,,,,,,-3.47747747747748,-2.37364219920268,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0276636636636637,1.45608222942381,,,,,,,,,,,,,-2.31031031031031,-1.54981066576241,,,,,,,,,,-3.46546546546547,-2.32471599864361,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0276336336336336,1.45716404418282,,,,,,,,,,,,,-2.3023023023023,-1.51699633178423,,,,,,,,,,-3.45345345345345,-2.27549449767635,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0276036036036036,1.45825222922277,,,,,,,,,,,,,-2.29429429429429,-1.48398877015348,,,,,,,,,,-3.44144144144144,-2.22598315523022,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0275735735735736,1.4593466610471,,,,,,,,,,,,,-2.28628628628629,-1.45079172685111,,,,,,,,,,-3.42942942942943,-2.17618759027666,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0275435435435435,1.460447212678,,,,,,,,,,,,,-2.27827827827828,-1.41740905345366,,,,,,,,,,-3.41741741741742,-2.1261135801805,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0275135135135135,1.46155375369648,,,,,,,,,,,,,-2.27027027027027,-1.38384470591762,,,,,,,,,,-3.40540540540541,-2.07576705887643,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0274834834834835,1.46266615028632,,,,,,,,,,,,,-2.26226226226226,-1.35010274324687,,,,,,,,,,-3.39339339339339,-2.02515411487031,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0274534534534535,1.46378426528183,,,,,,,,,,,,,-2.25425425425425,-1.31618732604343,,,,,,,,,,-3.38138138138138,-1.97428098906514,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0274234234234234,1.46490795821949,,,,,,,,,,,,,-2.24624624624625,-1.28210271494143,,,,,,,,,,-3.36936936936937,-1.92315407241215,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0273933933933934,1.4660370853934,,,,,,,,,,,,,-2.23823823823824,-1.24785326892495,,,,,,,,,,-3.35735735735736,-1.87177990338742,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0273633633633634,1.46717149991456,,,,,,,,,,,,,-2.23023023023023,-1.2134434435301,,,,,,,,,,-3.34534534534535,-1.82016516529514,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0273333333333333,1.46831105177392,,,,,,,,,,,,,-2.22222222222222,-1.17887778893239,,,,,,,,,,-3.33333333333333,-1.76831668339858,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0273033033033033,1.4694555879092,,,,,,,,,,,,,-2.21421421421421,-1.1441609479203,,,,,,,,,,-3.32132132132132,-1.71624142188045,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0272732732732733,1.47060495227537,,,,,,,,,,,,,-2.20620620620621,-1.10929765375637,,,,,,,,,,-3.30930930930931,-1.66394648063456,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0272432432432432,1.47175898591887,,,,,,,,,,,,,-2.1981981981982,-1.07429272792735,,,,,,,,,,-3.2972972972973,-1.61143909189103,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0272132132132132,1.47291752705535,,,,,,,,,,,,,-2.19019019019019,-1.03915107778507,,,,,,,,,,-3.28528528528529,-1.5587266166776,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0271831831831832,1.47408041115099,,,,,,,,,,,,,-2.18218218218218,-1.00387769408,,,,,,,,,,-3.27327327327327,-1.50581654111999,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0271531531531532,1.4752474710073,,,,,,,,,,,,,-2.17417417417417,-0.968477648389737,,,,,,,,,,-3.26126126126126,-1.4527164725846,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0271231231231231,1.47641853684924,,,,,,,,,,,,,-2.16616616616617,-0.932956090444726,,,,,,,,,,-3.24924924924925,-1.39943413566709,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0270930930930931,1.47759343641674,,,,,,,,,,,,,-2.15815815815816,-0.897318245353828,,,,,,,,,,-3.23723723723724,-1.34597736803074,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0270630630630631,1.47877199505932,,,,,,,,,,,,,-2.15015015015015,-0.861569410732629,,,,,,,,,,-3.22522522522523,-1.29235411609894,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.027033033033033,1.47995403583392,,,,,,,,,,,,,-2.14214214214214,-0.825714953737462,,,,,,,,,,-3.21321321321321,-1.23857243060619,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.027003003003003,1.48113937960566,,,,,,,,,,,,,-2.13413413413413,-0.789760308008408,,,,,,,,,,-3.2012012012012,-1.18464046201261,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.026972972972973,1.48232784515148,,,,,,,,,,,,,-2.12612612612613,-0.75371097052471,,,,,,,,,,-3.18918918918919,-1.13056645578706,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0269429429429429,1.48351924926666,,,,,,,,,,,,,-2.11811811811812,-0.717572498376255,,,,,,,,,,-3.17717717717718,-1.07635874756438,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0269129129129129,1.48471340687379,,,,,,,,,,,,,-2.11011011011011,-0.681350505454915,,,,,,,,,,-3.16516516516517,-1.02202575818237,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0268828828828829,1.48591013113445,,,,,,,,,,,,,-2.1021021021021,-0.645050659069776,,,,,,,,,,-3.15315315315315,-0.967575988604661,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0268528528528529,1.48710923356313,,,,,,,,,,,,,-2.09409409409409,-0.608678676490436,,,,,,,,,,-3.14114114114114,-0.913018014735651,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0268228228228228,1.48831052414342,,,,,,,,,,,,,-2.08608608608609,-0.572240321422712,,,,,,,,,,-3.12912912912913,-0.858360482134065,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0267927927927928,1.48951381144626,,,,,,,,,,,,,-2.07807807807808,-0.535741400421244,,,,,,,,,,-3.11711711711712,-0.803612100631868,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0267627627627628,1.4907189027502,,,,,,,,,,,,,-2.07007007007007,-0.499187759243654,,,,,,,,,,-3.10510510510511,-0.748781638865481,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0267327327327327,1.49192560416327,,,,,,,,,,,,,-2.06206206206206,-0.462585279151031,,,,,,,,,,-3.09309309309309,-0.693877918726544,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0263123123123123,1.50887820024543,,,,,,,,,,,,,-2.05405405405405,-0.425939873159667,,,,,,,,,,-3.08108108108108,-0.638909809739498,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0262822822822823,1.51008537761426,,,,,,,,,,,,,-2.04604604604605,-0.389257482249042,,,,,,,,,,-3.06906906906907,-0.58388622337356,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0262522522522523,1.51129100739425,,,,,,,,,,,,,-2.03803803803804,-0.352544071531205,,,,,,,,,,-3.05705705705706,-0.528816107296809,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0262222222222222,1.51249489534357,,,,,,,,,,,,,-2.03003003003003,-0.315805626386747,,,,,,,,,,-3.04504504504505,-0.47370843958012,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0261921921921922,1.51369684835132,,,,,,,,,,,,,-2.02202202202202,-0.279048148572665,,,,,,,,,,-3.03303303303303,-0.418572222858995,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0261621621621622,1.51489667456005,,,,,,,,,,,,,-2.01401401401401,-0.242277652307495,,,,,,,,,,-3.02102102102102,-0.363416478461243,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0261321321321321,1.51609418348651,,,,,,,,,,,,,-2.00600600600601,-0.205500160339115,,,,,,,,,,-3.00900900900901,-0.30825024050867,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0261021021021021,1.51728918614059,,,,,,,,,,,,,-1.997997997998,-0.168721700000662,,,,,,,,,,-2.996996996997,-0.253082550000994,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.0260720720720721,1.51848149514215,,,,,,,,,,,,,-1.98998998998999,-0.131948299260096,,,,,,,,,,-2.98498498498499,-0.197922448890143,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.026042042042042,1.51967092483576,,,,,,,,,,,,,-1.98198198198198,-0.0951859827688417,,,,,,,,,,-2.97297297297297,-0.142778974153259,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.026012012012012,1.52085729140303,,,,,,,,,,,,,-1.97397397397397,-0.0584407679150751,,,,,,,,,,-2.96096096096096,-0.0876611518726129,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.026,1.52133093954747,,,,,,,,,,,,,-1.96596596596597,-0.0217186608871205,,,,,,,,,,-2.94894894894895,-0.0325779913306796,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.025981981981982,1.52204041297251,,,,,,,,,,,,,-1.95795795795796,0.0149743472475956,,,,,,,,,,-2.93693693693694,0.0224615208713939,,,,,,,,,,,,,,,,,,,,,,,,
